,ARREST_YEAR,ARREST_MONTH,OFNS_DESC,ARREST_BORO,n
31786,2021,12,OFF. AGNST PUB ORD SENSBLTY &,K,69
31787,2021,12,OFF. AGNST PUB ORD SENSBLTY &,M,59
31788,2021,12,OFF. AGNST PUB ORD SENSBLTY &,Q,40
31789,2021,12,OFF. AGNST PUB ORD SENSBLTY &,S,11
31790,2021,12,OFFENSES AGAINST PUBLIC ADMINI,B,124
31791,2021,12,OFFENSES AGAINST PUBLIC ADMINI,K,48
31792,2021,12,OFFENSES AGAINST PUBLIC ADMINI,M,114
31793,2021,12,OFFENSES AGAINST PUBLIC ADMINI,Q,48
31794,2021,12,OFFENSES AGAINST PUBLIC ADMINI,S,21
31795,2021,12,OFFENSES AGAINST PUBLIC SAFETY,B,1
31796,2021,12,OFFENSES AGAINST PUBLIC SAFETY,K,1
31797,2021,12,OFFENSES AGAINST THE PERSON,B,8
31798,2021,12,OFFENSES AGAINST THE PERSON,K,13
31799,2021,12,OFFENSES AGAINST THE PERSON,M,12
31800,2021,12,OFFENSES AGAINST THE PERSON,Q,9
31801,2021,12,OFFENSES AGAINST THE PERSON,S,1
31802,2021,12,OFFENSES INVOLVING FRAUD,B,77
31803,2021,12,OFFENSES INVOLVING FRAUD,K,103
31804,2021,12,OFFENSES INVOLVING FRAUD,M,106
31805,2021,12,OFFENSES INVOLVING FRAUD,Q,48
31806,2021,12,OFFENSES INVOLVING FRAUD,S,18
31807,2021,12,OFFENSES RELATED TO CHILDREN,B,1
31808,2021,12,OTHER OFFENSES RELATED TO THEF,B,29
31809,2021,12,OTHER OFFENSES RELATED TO THEF,K,67
31810,2021,12,OTHER OFFENSES RELATED TO THEF,M,25
31811,2021,12,OTHER OFFENSES RELATED TO THEF,Q,7
31812,2021,12,OTHER OFFENSES RELATED TO THEF,S,1
31813,2021,12,OTHER STATE LAWS,B,3
31814,2021,12,OTHER STATE LAWS,K,19
31815,2021,12,OTHER STATE LAWS,Q,3
31816,2021,12,OTHER STATE LAWS (NON PENAL LA,B,5
31817,2021,12,OTHER STATE LAWS (NON PENAL LA,K,8
31818,2021,12,OTHER STATE LAWS (NON PENAL LA,Q,28
31819,2021,12,OTHER STATE LAWS (NON PENAL LA,S,3
31820,2021,12,OTHER STATE LAWS (NON PENAL LAW),B,1
31821,2021,12,OTHER TRAFFIC INFRACTION,B,16
31822,2021,12,OTHER TRAFFIC INFRACTION,K,37
31823,2021,12,OTHER TRAFFIC INFRACTION,M,29
31824,2021,12,OTHER TRAFFIC INFRACTION,Q,35
31825,2021,12,OTHER TRAFFIC INFRACTION,S,4
31826,2021,12,PARKING OFFENSES,K,1
31827,2021,12,PETIT LARCENY,B,212
31828,2021,12,PETIT LARCENY,K,302
31829,2021,12,PETIT LARCENY,M,546
31830,2021,12,PETIT LARCENY,Q,221
31831,2021,12,PETIT LARCENY,S,56
31832,2021,12,POSSESSION OF STOLEN PROPERTY,B,45
31833,2021,12,POSSESSION OF STOLEN PROPERTY,K,32
31834,2021,12,POSSESSION OF STOLEN PROPERTY,M,42
31835,2021,12,POSSESSION OF STOLEN PROPERTY,Q,37
31836,2021,12,POSSESSION OF STOLEN PROPERTY,S,3
31837,2021,12,PROSTITUTION & RELATED OFFENSES,B,2
31838,2021,12,PROSTITUTION & RELATED OFFENSES,K,7
31839,2021,12,PROSTITUTION & RELATED OFFENSES,M,1
31840,2021,12,PROSTITUTION & RELATED OFFENSES,Q,13
31841,2021,12,RAPE,B,13
31842,2021,12,RAPE,K,12
31843,2021,12,RAPE,M,8
31844,2021,12,RAPE,Q,17
31845,2021,12,RAPE,S,3
31846,2021,12,ROBBERY,B,209
31847,2021,12,ROBBERY,K,179
31848,2021,12,ROBBERY,M,167
31849,2021,12,ROBBERY,Q,161
31850,2021,12,ROBBERY,S,17
31851,2021,12,SEX CRIMES,B,76
31852,2021,12,SEX CRIMES,K,73
31853,2021,12,SEX CRIMES,M,59
31854,2021,12,SEX CRIMES,Q,75
31855,2021,12,SEX CRIMES,S,16
31856,2021,12,THEFT-FRAUD,B,1
31857,2021,12,THEFT-FRAUD,K,4
31858,2021,12,THEFT-FRAUD,M,3
31859,2021,12,THEFT-FRAUD,Q,16
31860,2021,12,THEFT OF SERVICES,B,2
31861,2021,12,THEFT OF SERVICES,M,4
31862,2021,12,THEFT OF SERVICES,Q,4
31863,2021,12,UNAUTHORIZED USE OF A VEHICLE,B,13
31864,2021,12,UNAUTHORIZED USE OF A VEHICLE,K,8
31865,2021,12,UNAUTHORIZED USE OF A VEHICLE,M,7
31866,2021,12,UNAUTHORIZED USE OF A VEHICLE,Q,9
31867,2021,12,UNAUTHORIZED USE OF A VEHICLE,S,1
31868,2021,12,VEHICLE AND TRAFFIC LAWS,B,49
31869,2021,12,VEHICLE AND TRAFFIC LAWS,K,73
31870,2021,12,VEHICLE AND TRAFFIC LAWS,M,125
31871,2021,12,VEHICLE AND TRAFFIC LAWS,Q,94
31872,2021,12,VEHICLE AND TRAFFIC LAWS,S,40
31873,2022,1,ADMINISTRATIVE CODE,B,1
31874,2022,1,ADMINISTRATIVE CODE,K,3
31875,2022,1,ADMINISTRATIVE CODE,M,3
31876,2022,1,AGRICULTURE & MRKTS LAW-UNCLASSIFIED,B,2
31877,2022,1,AGRICULTURE & MRKTS LAW-UNCLASSIFIED,K,3
31878,2022,1,AGRICULTURE & MRKTS LAW-UNCLASSIFIED,Q,2
31879,2022,1,ALCOHOLIC BEVERAGE CONTROL LAW,B,6
31880,2022,1,ALCOHOLIC BEVERAGE CONTROL LAW,K,1
31881,2022,1,ALCOHOLIC BEVERAGE CONTROL LAW,Q,2
31882,2022,1,ANTICIPATORY OFFENSES,M,1
31883,2022,1,ARSON,B,1
31884,2022,1,ARSON,K,1
31885,2022,1,ARSON,M,2
31886,2022,1,ARSON,S,1
31887,2022,1,ASSAULT 3 & RELATED OFFENSES,B,602
31888,2022,1,ASSAULT 3 & RELATED OFFENSES,K,644
31889,2022,1,ASSAULT 3 & RELATED OFFENSES,M,456
31890,2022,1,ASSAULT 3 & RELATED OFFENSES,Q,502
31891,2022,1,ASSAULT 3 & RELATED OFFENSES,S,85
31892,2022,1,BURGLAR'S TOOLS,B,4
31893,2022,1,BURGLAR'S TOOLS,K,13
31894,2022,1,BURGLAR'S TOOLS,M,12
31895,2022,1,BURGLAR'S TOOLS,Q,16
31896,2022,1,BURGLARY,B,65
31897,2022,1,BURGLARY,K,127
31898,2022,1,BURGLARY,M,223
31899,2022,1,BURGLARY,Q,65
31900,2022,1,BURGLARY,S,3
31901,2022,1,CHILD ABANDONMENT/NON SUPPORT,K,1
31902,2022,1,CRIMINAL MISCHIEF & RELATED OF,B,148
31903,2022,1,CRIMINAL MISCHIEF & RELATED OF,K,203
31904,2022,1,CRIMINAL MISCHIEF & RELATED OF,M,163
31905,2022,1,CRIMINAL MISCHIEF & RELATED OF,Q,153
31906,2022,1,CRIMINAL MISCHIEF & RELATED OF,S,28
31907,2022,1,CRIMINAL TRESPASS,B,9
31908,2022,1,CRIMINAL TRESPASS,K,29
31909,2022,1,CRIMINAL TRESPASS,M,43
31910,2022,1,CRIMINAL TRESPASS,Q,34
31911,2022,1,CRIMINAL TRESPASS,S,8
31912,2022,1,DANGEROUS DRUGS,B,163
31913,2022,1,DANGEROUS DRUGS,K,153
31914,2022,1,DANGEROUS DRUGS,M,277
31915,2022,1,DANGEROUS DRUGS,Q,107
31916,2022,1,DANGEROUS DRUGS,S,45
31917,2022,1,DANGEROUS WEAPONS,B,165
31918,2022,1,DANGEROUS WEAPONS,K,212
31919,2022,1,DANGEROUS WEAPONS,M,92
31920,2022,1,DANGEROUS WEAPONS,Q,96
31921,2022,1,DANGEROUS WEAPONS,S,18
31922,2022,1,DISORDERLY CONDUCT,Q,3
31923,2022,1,ENDAN WELFARE INCOMP,M,2
31924,2022,1,FELONY ASSAULT,B,322
31925,2022,1,FELONY ASSAULT,K,426
31926,2022,1,FELONY ASSAULT,M,229
31927,2022,1,FELONY ASSAULT,Q,312
31928,2022,1,FELONY ASSAULT,S,46
31929,2022,1,FOR OTHER AUTHORITIES,B,33
31930,2022,1,FOR OTHER AUTHORITIES,K,11
31931,2022,1,FOR OTHER AUTHORITIES,M,53
31932,2022,1,FOR OTHER AUTHORITIES,Q,14
31933,2022,1,FORGERY,B,22
31934,2022,1,FORGERY,K,71
31935,2022,1,FORGERY,M,56
31936,2022,1,FORGERY,Q,88
31937,2022,1,FORGERY,S,6
31938,2022,1,FRAUDS,B,7
31939,2022,1,FRAUDS,K,7
31940,2022,1,FRAUDS,M,10
31941,2022,1,FRAUDS,Q,6
31942,2022,1,FRAUDS,S,4
31943,2022,1,GAMBLING,K,5
31944,2022,1,GAMBLING,M,1
31945,2022,1,GRAND LARCENY,B,74
31946,2022,1,GRAND LARCENY,K,125
31947,2022,1,GRAND LARCENY,M,226
31948,2022,1,GRAND LARCENY,Q,117
31949,2022,1,GRAND LARCENY,S,23
31950,2022,1,GRAND LARCENY OF MOTOR VEHICLE,B,30
31951,2022,1,GRAND LARCENY OF MOTOR VEHICLE,K,35
31952,2022,1,GRAND LARCENY OF MOTOR VEHICLE,M,18
31953,2022,1,GRAND LARCENY OF MOTOR VEHICLE,Q,24
31954,2022,1,GRAND LARCENY OF MOTOR VEHICLE,S,12
31955,2022,1,HARRASSMENT 2,B,1
31956,2022,1,HARRASSMENT 2,K,1
31957,2022,1,HOMICIDE-NEGLIGENT-VEHICLE,Q,1
31958,2022,1,INTOXICATED & IMPAIRED DRIVING,B,52
31959,2022,1,INTOXICATED & IMPAIRED DRIVING,K,47
31960,2022,1,INTOXICATED & IMPAIRED DRIVING,M,19
31961,2022,1,INTOXICATED & IMPAIRED DRIVING,Q,59
31962,2022,1,INTOXICATED & IMPAIRED DRIVING,S,10
31963,2022,1,INTOXICATED/IMPAIRED DRIVING,B,6
31964,2022,1,INTOXICATED/IMPAIRED DRIVING,K,11
31965,2022,1,INTOXICATED/IMPAIRED DRIVING,M,3
31966,2022,1,INTOXICATED/IMPAIRED DRIVING,Q,11
31967,2022,1,JOSTLING,Q,3
31968,2022,1,KIDNAPPING & RELATED OFFENSES,K,1
31969,2022,1,KIDNAPPING & RELATED OFFENSES,M,2
31970,2022,1,KIDNAPPING & RELATED OFFENSES,Q,1
31971,2022,1,MISCELLANEOUS PENAL LAW,B,105
31972,2022,1,MISCELLANEOUS PENAL LAW,K,287
31973,2022,1,MISCELLANEOUS PENAL LAW,M,150
31974,2022,1,MISCELLANEOUS PENAL LAW,Q,270
31975,2022,1,MISCELLANEOUS PENAL LAW,S,63
31976,2022,1,MOVING INFRACTIONS,B,3
31977,2022,1,MOVING INFRACTIONS,K,1
31978,2022,1,MOVING INFRACTIONS,M,1
31979,2022,1,MOVING INFRACTIONS,Q,1
31980,2022,1,MURDER & NON-NEGL. MANSLAUGHTE,B,38
31981,2022,1,MURDER & NON-NEGL. MANSLAUGHTE,K,58
31982,2022,1,MURDER & NON-NEGL. MANSLAUGHTE,M,17
31983,2022,1,MURDER & NON-NEGL. MANSLAUGHTE,Q,22
31984,2022,1,MURDER & NON-NEGL. MANSLAUGHTE,S,5
31985,2022,1,NYS LAWS-UNCLASSIFIED FELONY,B,8
31986,2022,1,NYS LAWS-UNCLASSIFIED FELONY,K,10
31987,2022,1,NYS LAWS-UNCLASSIFIED FELONY,M,10
31988,2022,1,NYS LAWS-UNCLASSIFIED FELONY,Q,14
31989,2022,1,NYS LAWS-UNCLASSIFIED FELONY,S,4
31990,2022,1,OFF. AGNST PUB ORD SENSBLTY &,B,65
31991,2022,1,OFF. AGNST PUB ORD SENSBLTY &,K,74
31992,2022,1,OFF. AGNST PUB ORD SENSBLTY &,M,54
31993,2022,1,OFF. AGNST PUB ORD SENSBLTY &,Q,42
31994,2022,1,OFF. AGNST PUB ORD SENSBLTY &,S,8
31995,2022,1,OFFENSES AGAINST PUBLIC ADMINI,B,157
31996,2022,1,OFFENSES AGAINST PUBLIC ADMINI,K,53
31997,2022,1,OFFENSES AGAINST PUBLIC ADMINI,M,105
31998,2022,1,OFFENSES AGAINST PUBLIC ADMINI,Q,67
31999,2022,1,OFFENSES AGAINST PUBLIC ADMINI,S,15
32000,2022,1,OFFENSES AGAINST PUBLIC SAFETY,B,1
32001,2022,1,OFFENSES AGAINST PUBLIC SAFETY,K,1
32002,2022,1,OFFENSES AGAINST PUBLIC SAFETY,Q,1
32003,2022,1,OFFENSES AGAINST THE PERSON,B,9
32004,2022,1,OFFENSES AGAINST THE PERSON,K,12
32005,2022,1,OFFENSES AGAINST THE PERSON,M,12
32006,2022,1,OFFENSES AGAINST THE PERSON,Q,10
32007,2022,1,OFFENSES AGAINST THE PERSON,S,13
32008,2022,1,OFFENSES INVOLVING FRAUD,B,105
32009,2022,1,OFFENSES INVOLVING FRAUD,K,111
32010,2022,1,OFFENSES INVOLVING FRAUD,M,102
32011,2022,1,OFFENSES INVOLVING FRAUD,Q,57
32012,2022,1,OFFENSES INVOLVING FRAUD,S,15
32013,2022,1,OFFENSES RELATED TO CHILDREN,B,1
32014,2022,1,OTHER OFFENSES RELATED TO THEF,B,35
32015,2022,1,OTHER OFFENSES RELATED TO THEF,K,54
32016,2022,1,OTHER OFFENSES RELATED TO THEF,M,17
32017,2022,1,OTHER OFFENSES RELATED TO THEF,Q,10
32018,2022,1,OTHER STATE LAWS,B,2
32019,2022,1,OTHER STATE LAWS,K,18
32020,2022,1,OTHER STATE LAWS,M,1
32021,2022,1,OTHER STATE LAWS,Q,4
32022,2022,1,OTHER STATE LAWS (NON PENAL LA,B,9
32023,2022,1,OTHER STATE LAWS (NON PENAL LA,K,8
32024,2022,1,OTHER STATE LAWS (NON PENAL LA,M,1
32025,2022,1,OTHER STATE LAWS (NON PENAL LA,Q,3
32026,2022,1,OTHER TRAFFIC INFRACTION,B,19
32027,2022,1,OTHER TRAFFIC INFRACTION,K,37
32028,2022,1,OTHER TRAFFIC INFRACTION,M,26
32029,2022,1,OTHER TRAFFIC INFRACTION,Q,39
32030,2022,1,OTHER TRAFFIC INFRACTION,S,11
32031,2022,1,PETIT LARCENY,B,310
32032,2022,1,PETIT LARCENY,K,262
32033,2022,1,PETIT LARCENY,M,451
32034,2022,1,PETIT LARCENY,Q,194
32035,2022,1,PETIT LARCENY,S,48
32036,2022,1,POSSESSION OF STOLEN PROPERTY,B,44
32037,2022,1,POSSESSION OF STOLEN PROPERTY,K,56
32038,2022,1,POSSESSION OF STOLEN PROPERTY,M,47
32039,2022,1,POSSESSION OF STOLEN PROPERTY,Q,42
32040,2022,1,POSSESSION OF STOLEN PROPERTY,S,11
32041,2022,1,PROSTITUTION & RELATED OFFENSES,K,4
32042,2022,1,PROSTITUTION & RELATED OFFENSES,M,2
32043,2022,1,PROSTITUTION & RELATED OFFENSES,Q,5
32044,2022,1,RAPE,B,20
32045,2022,1,RAPE,K,15
32046,2022,1,RAPE,M,10
32047,2022,1,RAPE,Q,13
32048,2022,1,RAPE,S,1
32049,2022,1,ROBBERY,B,189
32050,2022,1,ROBBERY,K,208
32051,2022,1,ROBBERY,M,186
32052,2022,1,ROBBERY,Q,122
32053,2022,1,ROBBERY,S,16
32054,2022,1,SEX CRIMES,B,68
32055,2022,1,SEX CRIMES,K,64
32056,2022,1,SEX CRIMES,M,63
32057,2022,1,SEX CRIMES,Q,109
32058,2022,1,SEX CRIMES,S,16
32059,2022,1,THEFT-FRAUD,B,5
32060,2022,1,THEFT-FRAUD,K,2
32061,2022,1,THEFT-FRAUD,Q,22
32062,2022,1,THEFT OF SERVICES,B,3
32063,2022,1,THEFT OF SERVICES,K,3
32064,2022,1,THEFT OF SERVICES,M,2
32065,2022,1,THEFT OF SERVICES,Q,4
32066,2022,1,UNAUTHORIZED USE OF A VEHICLE,B,5
32067,2022,1,UNAUTHORIZED USE OF A VEHICLE,K,7
32068,2022,1,UNAUTHORIZED USE OF A VEHICLE,M,8
32069,2022,1,UNAUTHORIZED USE OF A VEHICLE,Q,11
32070,2022,1,UNAUTHORIZED USE OF A VEHICLE,S,1
32071,2022,1,VEHICLE AND TRAFFIC LAWS,B,71
32072,2022,1,VEHICLE AND TRAFFIC LAWS,K,116
32073,2022,1,VEHICLE AND TRAFFIC LAWS,M,68
32074,2022,1,VEHICLE AND TRAFFIC LAWS,Q,98
32075,2022,1,VEHICLE AND TRAFFIC LAWS,S,49
32076,2022,2,ADMINISTRATIVE CODE,B,1
32077,2022,2,ADMINISTRATIVE CODE,K,2
32078,2022,2,ADMINISTRATIVE CODE,M,2
32079,2022,2,AGRICULTURE & MRKTS LAW-UNCLASSIFIED,B,1
32080,2022,2,AGRICULTURE & MRKTS LAW-UNCLASSIFIED,K,3
32081,2022,2,AGRICULTURE & MRKTS LAW-UNCLASSIFIED,Q,2
32082,2022,2,AGRICULTURE & MRKTS LAW-UNCLASSIFIED,S,1
32083,2022,2,ALCOHOLIC BEVERAGE CONTROL LAW,B,6
32084,2022,2,ALCOHOLIC BEVERAGE CONTROL LAW,K,5
32085,2022,2,ALCOHOLIC BEVERAGE CONTROL LAW,Q,4
32086,2022,2,ANTICIPATORY OFFENSES,M,2
32087,2022,2,ANTICIPATORY OFFENSES,Q,3
32088,2022,2,ARSON,B,1
32089,2022,2,ARSON,K,2
32090,2022,2,ARSON,M,5
32091,2022,2,ARSON,Q,3
32092,2022,2,ASSAULT 3 & RELATED OFFENSES,B,599
32093,2022,2,ASSAULT 3 & RELATED OFFENSES,K,581
32094,2022,2,ASSAULT 3 & RELATED OFFENSES,M,478
32095,2022,2,ASSAULT 3 & RELATED OFFENSES,Q,520
32096,2022,2,ASSAULT 3 & RELATED OFFENSES,S,97
32097,2022,2,BURGLAR'S TOOLS,B,10
32098,2022,2,BURGLAR'S TOOLS,K,7
32099,2022,2,BURGLAR'S TOOLS,M,22
32100,2022,2,BURGLAR'S TOOLS,Q,9
32101,2022,2,BURGLARY,B,89
32102,2022,2,BURGLARY,K,145
32103,2022,2,BURGLARY,M,165
32104,2022,2,BURGLARY,Q,57
32105,2022,2,BURGLARY,S,7
32106,2022,2,CRIMINAL MISCHIEF & RELATED OF,B,197
32107,2022,2,CRIMINAL MISCHIEF & RELATED OF,K,251
32108,2022,2,CRIMINAL MISCHIEF & RELATED OF,M,165
32109,2022,2,CRIMINAL MISCHIEF & RELATED OF,Q,169
32110,2022,2,CRIMINAL MISCHIEF & RELATED OF,S,27
32111,2022,2,CRIMINAL TRESPASS,B,10
32112,2022,2,CRIMINAL TRESPASS,K,39
32113,2022,2,CRIMINAL TRESPASS,M,42
32114,2022,2,CRIMINAL TRESPASS,Q,20
32115,2022,2,CRIMINAL TRESPASS,S,6
32116,2022,2,DANGEROUS DRUGS,B,224
32117,2022,2,DANGEROUS DRUGS,K,150
32118,2022,2,DANGEROUS DRUGS,M,295
32119,2022,2,DANGEROUS DRUGS,Q,116
32120,2022,2,DANGEROUS DRUGS,S,45
32121,2022,2,DANGEROUS WEAPONS,B,180
32122,2022,2,DANGEROUS WEAPONS,K,198
32123,2022,2,DANGEROUS WEAPONS,M,103
32124,2022,2,DANGEROUS WEAPONS,Q,107
32125,2022,2,DANGEROUS WEAPONS,S,29
32126,2022,2,DISORDERLY CONDUCT,B,1
32127,2022,2,DISORDERLY CONDUCT,K,2
32128,2022,2,ENDAN WELFARE INCOMP,K,2
32129,2022,2,ENDAN WELFARE INCOMP,M,1
32130,2022,2,ESCAPE 3,K,1
32131,2022,2,FELONY ASSAULT,B,349
32132,2022,2,FELONY ASSAULT,K,413
32133,2022,2,FELONY ASSAULT,M,238
32134,2022,2,FELONY ASSAULT,Q,304
32135,2022,2,FELONY ASSAULT,S,45
32136,2022,2,FOR OTHER AUTHORITIES,B,32
32137,2022,2,FOR OTHER AUTHORITIES,K,26
32138,2022,2,FOR OTHER AUTHORITIES,M,52
32139,2022,2,FOR OTHER AUTHORITIES,Q,18
32140,2022,2,FOR OTHER AUTHORITIES,S,1
32141,2022,2,FORGERY,B,30
32142,2022,2,FORGERY,K,76
32143,2022,2,FORGERY,M,63
32144,2022,2,FORGERY,Q,97
32145,2022,2,FORGERY,S,9
32146,2022,2,FRAUDS,B,5
32147,2022,2,FRAUDS,K,3
32148,2022,2,FRAUDS,M,17
32149,2022,2,FRAUDS,Q,4
32150,2022,2,FRAUDS,S,3
32151,2022,2,FRAUDULENT ACCOSTING,M,1
32152,2022,2,GAMBLING,B,1
32153,2022,2,GAMBLING,K,9
32154,2022,2,GAMBLING,M,1
32155,2022,2,GAMBLING,Q,2
32156,2022,2,GRAND LARCENY,B,97
32157,2022,2,GRAND LARCENY,K,121
32158,2022,2,GRAND LARCENY,M,274
32159,2022,2,GRAND LARCENY,Q,108
32160,2022,2,GRAND LARCENY,S,21
32161,2022,2,GRAND LARCENY OF MOTOR VEHICLE,B,35
32162,2022,2,GRAND LARCENY OF MOTOR VEHICLE,K,53
32163,2022,2,GRAND LARCENY OF MOTOR VEHICLE,M,16
32164,2022,2,GRAND LARCENY OF MOTOR VEHICLE,Q,32
32165,2022,2,GRAND LARCENY OF MOTOR VEHICLE,S,6
32166,2022,2,HARRASSMENT 2,K,2
32167,2022,2,HARRASSMENT 2,M,1
32168,2022,2,HARRASSMENT 2,S,2
32169,2022,2,HOMICIDE-NEGLIGENT-VEHICLE,K,1
32170,2022,2,HOMICIDE-NEGLIGENT,UNCLASSIFIE,B,1
32171,2022,2,HOMICIDE-NEGLIGENT,UNCLASSIFIE,K,1
32172,2022,2,HOMICIDE-NEGLIGENT,UNCLASSIFIE,M,2
32173,2022,2,INTOXICATED & IMPAIRED DRIVING,B,45
32174,2022,2,INTOXICATED & IMPAIRED DRIVING,K,47
32175,2022,2,INTOXICATED & IMPAIRED DRIVING,M,39
32176,2022,2,INTOXICATED & IMPAIRED DRIVING,Q,68
32177,2022,2,INTOXICATED & IMPAIRED DRIVING,S,15
32178,2022,2,INTOXICATED/IMPAIRED DRIVING,B,4
32179,2022,2,INTOXICATED/IMPAIRED DRIVING,K,12
32180,2022,2,INTOXICATED/IMPAIRED DRIVING,M,5
32181,2022,2,INTOXICATED/IMPAIRED DRIVING,Q,13
32182,2022,2,INTOXICATED/IMPAIRED DRIVING,S,3
32183,2022,2,KIDNAPPING & RELATED OFFENSES,K,1
32184,2022,2,KIDNAPPING & RELATED OFFENSES,M,1
32185,2022,2,KIDNAPPING & RELATED OFFENSES,Q,1
32186,2022,2,MISCELLANEOUS PENAL LAW,B,117
32187,2022,2,MISCELLANEOUS PENAL LAW,K,294
32188,2022,2,MISCELLANEOUS PENAL LAW,M,144
32189,2022,2,MISCELLANEOUS PENAL LAW,Q,253
32190,2022,2,MISCELLANEOUS PENAL LAW,S,64
32191,2022,2,MOVING INFRACTIONS,B,1
32192,2022,2,MOVING INFRACTIONS,K,1
32193,2022,2,MOVING INFRACTIONS,Q,2
32194,2022,2,MURDER & NON-NEGL. MANSLAUGHTE,B,29
32195,2022,2,MURDER & NON-NEGL. MANSLAUGHTE,K,23
32196,2022,2,MURDER & NON-NEGL. MANSLAUGHTE,M,30
32197,2022,2,MURDER & NON-NEGL. MANSLAUGHTE,Q,23
32198,2022,2,MURDER & NON-NEGL. MANSLAUGHTE,S,2
32199,2022,2,NYS LAWS-UNCLASSIFIED FELONY,B,10
32200,2022,2,NYS LAWS-UNCLASSIFIED FELONY,K,13
32201,2022,2,NYS LAWS-UNCLASSIFIED FELONY,M,12
32202,2022,2,NYS LAWS-UNCLASSIFIED FELONY,Q,13
32203,2022,2,NYS LAWS-UNCLASSIFIED FELONY,S,3
32204,2022,2,OFF. AGNST PUB ORD SENSBLTY &,B,66
32205,2022,2,OFF. AGNST PUB ORD SENSBLTY &,K,107
32206,2022,2,OFF. AGNST PUB ORD SENSBLTY &,M,64
32207,2022,2,OFF. AGNST PUB ORD SENSBLTY &,Q,69
32208,2022,2,OFF. AGNST PUB ORD SENSBLTY &,S,15
32209,2022,2,OFFENSES AGAINST PUBLIC ADMINI,B,130
32210,2022,2,OFFENSES AGAINST PUBLIC ADMINI,K,51
32211,2022,2,OFFENSES AGAINST PUBLIC ADMINI,M,132
32212,2022,2,OFFENSES AGAINST PUBLIC ADMINI,Q,60
32213,2022,2,OFFENSES AGAINST PUBLIC ADMINI,S,29
32214,2022,2,OFFENSES AGAINST PUBLIC SAFETY,K,3
32215,2022,2,OFFENSES AGAINST PUBLIC SAFETY,Q,1
32216,2022,2,OFFENSES AGAINST THE PERSON,B,24
32217,2022,2,OFFENSES AGAINST THE PERSON,K,13
32218,2022,2,OFFENSES AGAINST THE PERSON,M,12
32219,2022,2,OFFENSES AGAINST THE PERSON,Q,9
32220,2022,2,OFFENSES AGAINST THE PERSON,S,5
32221,2022,2,OFFENSES INVOLVING FRAUD,B,110
32222,2022,2,OFFENSES INVOLVING FRAUD,K,101
32223,2022,2,OFFENSES INVOLVING FRAUD,M,108
32224,2022,2,OFFENSES INVOLVING FRAUD,Q,64
32225,2022,2,OFFENSES INVOLVING FRAUD,S,24
32226,2022,2,OTHER OFFENSES RELATED TO THEF,B,61
32227,2022,2,OTHER OFFENSES RELATED TO THEF,K,61
32228,2022,2,OTHER OFFENSES RELATED TO THEF,M,32
32229,2022,2,OTHER OFFENSES RELATED TO THEF,Q,12
32230,2022,2,OTHER OFFENSES RELATED TO THEF,S,1
32231,2022,2,OTHER STATE LAWS,B,5
32232,2022,2,OTHER STATE LAWS,K,21
32233,2022,2,OTHER STATE LAWS,M,3
32234,2022,2,OTHER STATE LAWS (NON PENAL LA,B,7
32235,2022,2,OTHER STATE LAWS (NON PENAL LA,K,8
32236,2022,2,OTHER STATE LAWS (NON PENAL LA,M,2
32237,2022,2,OTHER STATE LAWS (NON PENAL LA,Q,4
32238,2022,2,OTHER STATE LAWS (NON PENAL LA,S,4
32239,2022,2,OTHER TRAFFIC INFRACTION,B,17
32240,2022,2,OTHER TRAFFIC INFRACTION,K,56
32241,2022,2,OTHER TRAFFIC INFRACTION,M,20
32242,2022,2,OTHER TRAFFIC INFRACTION,Q,43
32243,2022,2,OTHER TRAFFIC INFRACTION,S,14
32244,2022,2,PETIT LARCENY,B,404
32245,2022,2,PETIT LARCENY,K,328
32246,2022,2,PETIT LARCENY,M,529
32247,2022,2,PETIT LARCENY,Q,227
32248,2022,2,PETIT LARCENY,S,56
32249,2022,2,POSSESSION OF STOLEN PROPERTY,B,33
32250,2022,2,POSSESSION OF STOLEN PROPERTY,K,49
32251,2022,2,POSSESSION OF STOLEN PROPERTY,M,49
32252,2022,2,POSSESSION OF STOLEN PROPERTY,Q,50
32253,2022,2,POSSESSION OF STOLEN PROPERTY,S,12
32254,2022,2,PROSTITUTION & RELATED OFFENSES,B,3
32255,2022,2,PROSTITUTION & RELATED OFFENSES,K,3
32256,2022,2,PROSTITUTION & RELATED OFFENSES,M,7
32257,2022,2,PROSTITUTION & RELATED OFFENSES,Q,6
32258,2022,2,RAPE,B,17
32259,2022,2,RAPE,K,21
32260,2022,2,RAPE,M,6
32261,2022,2,RAPE,Q,15
32262,2022,2,RAPE,S,2
32263,2022,2,ROBBERY,B,210
32264,2022,2,ROBBERY,K,187
32265,2022,2,ROBBERY,M,199
32266,2022,2,ROBBERY,Q,149
32267,2022,2,ROBBERY,S,14
32268,2022,2,SEX CRIMES,B,50
32269,2022,2,SEX CRIMES,K,89
32270,2022,2,SEX CRIMES,M,46
32271,2022,2,SEX CRIMES,Q,106
32272,2022,2,SEX CRIMES,S,4
32273,2022,2,THEFT-FRAUD,K,2
32274,2022,2,THEFT-FRAUD,M,6
32275,2022,2,THEFT-FRAUD,Q,18
32276,2022,2,THEFT OF SERVICES,B,8
32277,2022,2,THEFT OF SERVICES,K,2
32278,2022,2,THEFT OF SERVICES,M,3
